isqno,name,war,war4,att_str,def_str,att_cas,def_cas,att_cav,def_cav,att_arty,def_arty,att_tank,def_tank,att_ach,def_ach,att_pri1,def_pri1,duration1,wofa,wofd,terra1,wx1,surpa,morala,momnta,techa,inita,mobila,force_ratio,att_loss_pct,def_loss_pct,exchange_ratio,total_troops,casualty_intensity,attacker_underdog,ach_diff,log_att_str,log_def_str,log_att_cas,log_def_cas,log_total_troops,log_exchange_ratio,log_force_ratio,log_duration1,umap_x,umap_y,kmeans,hdbscan
183,SEVEN PINES (FAIR OAKS),AMERICAN CIVIL WAR,U.S. Civil War of 1861-1865,41816.0,41797.0,6100.0,5000.0,0.0,0.0,101.0,59.0,0.0,0.0,4,5,FF,DD,1.72916666666667,6.4,6.4,R,D,0.0,0.0,0.0,0.0,1.0,0.0,1.0004545780797665,0.1458771762004974,0.1196258104648659,1.22,83613.0,0.1327544759786157,0,-1,10.641058234397995,10.640603770478196,8.716207971151853,8.517393171418904,11.333966249167077,0.7975071958841881,0.693374443773588,1.0039963122932618,11.169965,13.725018,0,1
184,MECHANICSVILLE,AMERICAN CIVIL WAR,U.S. Civil War of 1861-1865,16808.0,15631.0,1484.0,361.0,0.0,0.0,101.0,59.0,0.0,0.0,5,7,FF,DD,1.0,3.2,3.2,R,D,0.0,0.0,0.0,0.0,1.0,0.0,1.0752990851513018,0.0882912898619704,0.0230951314695157,4.110803324099723,32439.0,0.0568759826135207,0,-2,9.729669736233394,9.657075374282565,7.3031700512368,5.8916442118257715,10.387147508229347,1.6313565981417466,0.7301052807181756,0.6931471805599453,7.7572093,11.709708,6,1
185,GAINES'S MILL,AMERICAN CIVIL WAR,U.S. Civil War of 1861-1865,57018.0,34214.0,8751.0,6837.0,0.0,0.0,101.0,59.0,0.0,0.0,5,6,FF,DD,1.25,3.6,3.6,R,D,0.0,0.0,0.0,0.0,1.0,0.0,1.666510785058748,0.1534778491002841,0.1998304787513883,1.2799473453268977,91232.0,0.170861101367941,0,-1,10.951139824606807,10.440419423386595,9.077037524661762,8.830250570199247,11.42117195271862,0.8241523485448059,0.9807707957001612,0.8109302162163288,11.1741905,13.586347,0,1
186,GLENDALE-FRAYSER'S FARM,AMERICAN CIVIL WAR,U.S. Civil War of 1861-1865,86748.0,83345.0,4241.0,4443.0,0.0,0.0,101.0,59.0,0.0,0.0,5,6,FF,DD,2.3125,3.2,3.2,R,D,0.0,0.0,0.0,0.0,1.0,0.0,1.0408302837602736,0.0488887351869783,0.0533085368048473,0.954535223947783,170093.0,0.0510544231685019,0,-1,11.370774170365143,11.330755896625444,8.352790135124629,8.39931015075952,12.044106504393229,0.6701524280622739,0.7133567268966127,1.1977031913123406,11.233104,14.45555,0,1
187,MALVERN HILL,AMERICAN CIVIL WAR,U.S. Civil War of 1861-1865,82507.0,78902.0,5355.0,3214.0,0.0,0.0,101.0,59.0,0.0,0.0,4,6,FF,DD,1.125,1.6,3.2,R,D,0.0,0.0,1.0,0.0,1.0,0.0,1.0456895896175002,0.0649035839383325,0.0407340751818711,1.6661481020535158,161409.0,0.0530887373070894,0,-2,11.320650537318484,11.275974528924804,8.585972706811063,8.07558263667172,11.991702990767326,0.9806347723716607,0.7157349402899672,0.7537718023763802,10.044795,14.968596,0,1
188,CEDAR MOUNTAIN,AMERICAN CIVIL WAR,U.S. Civil War of 1861-1865,8030.0,16848.0,2353.0,1338.0,1167.0,1200.0,101.0,59.0,0.0,0.0,5,6,FF,DO,1.0,1.6,1.6,R,D,0.0,0.0,0.0,0.0,1.0,0.0,0.4766144349477683,0.2930261519302615,0.0794159544159544,1.758594917787743,24878.0,0.1483640164000321,1,-1,8.991064332188461,9.732046586838385,7.763871287820222,7.199678345691172,10.121779353119312,1.0147214623418248,0.3897519233961532,0.6931471805599453,12.460603,9.1108465,1,1
189,SECOND BULL RUN (MANASSAS),AMERICAN CIVIL WAR,U.S. Civil War of 1861-1865,75696.0,48527.0,14462.0,9474.0,0.0,2768.0,101.0,59.0,0.0,0.0,3,9,FF,DO,2.27083333333333,4.0,2.4,R,D,0.0,0.0,0.0,0.0,1.0,0.0,1.55987388464154,0.1910536884379624,0.1952315205967811,1.5264935613257336,124223.0,0.1926857345258124,0,-6,11.234493808521355,10.789896229928363,9.579348943073732,9.156412029950626,11.729841666528682,0.9268323972905068,0.9399579934660712,1.185044794440416,11.923213,14.397945,0,1
190,SOUTH MOUNTAIN,AMERICAN CIVIL WAR,U.S. Civil War of 1861-1865,28480.0,17852.0,1813.0,2685.0,0.0,700.0,27.0,7.0,0.0,0.0,6,5,FF,DD,1.0,3.0,2.0,G,D,0.0,0.0,0.0,0.0,1.0,0.0,1.595339457763836,0.0636587078651685,0.1504033161550526,0.6752327746741155,46332.0,0.0970819304152637,0,1,10.25699247726904,9.789926840312962,7.503289630675082,7.895808377083183,10.743609729174237,0.5159521255762959,0.953717320303076,0.6931471805599453,10.293977,13.363914,0,1
191,ANTIETAM (SHARPSBURG),AMERICAN CIVIL WAR,U.S. Civil War of 1861-1865,90000.0,46000.0,12410.0,13700.0,4500.0,0.0,101.0,59.0,0.0,0.0,5,7,FF,DO,1.0,6.4,4.0,R,D,0.0,0.0,1.0,0.0,1.0,0.0,1.9565217391304348,0.1378888888888889,0.2978260869565217,0.905839416058394,136000.0,0.191985294117647,0,-2,11.407576060361786,10.736418414365376,9.42633845512952,9.525224101853109,11.820417517632333,0.6449225498769582,1.084013489246957,0.6931471805599453,10.229528,14.99635,0,1
192,CORINTH,AMERICAN CIVIL WAR,U.S. Civil War of 1861-1865,22000.0,21147.0,4233.0,2520.0,0.0,0.0,101.0,59.0,0.0,0.0,5,7,FF,DD,1.95833333333333,4.0,3.4,R,D,0.0,0.0,0.0,0.0,1.0,0.0,1.0403366907835627,0.1924090909090909,0.1191658391261171,1.6797619047619048,43147.0,0.1565114608199874,0,-2,9.99884318585288,9.95930061735534,8.350902451694811,7.83241092718792,10.67239134549532,0.985727949069373,0.7131148387395261,1.0846260466933686,11.311716,13.487077,0,1
193,PERRYVILLE,AMERICAN CIVIL WAR,U.S. Civil War of 1861-1865,36940.0,16000.0,4211.0,3396.0,0.0,0.0,101.0,59.0,0.0,0.0,5,5,FF,DO,1.0,7.2,9.6,R,D,0.0,0.0,0.0,0.0,1.0,0.0,2.30875,0.1139956686518678,0.21225,1.2399882214369846,52940.0,0.1436909709104646,0,0,10.517077324312648,9.680406499268877,8.345692873253865,8.130647968160584,10.876933364911345,0.8064706075660633,1.196570474559174,0.6931471805599453,10.670456,13.380448,0,1
194,FREDERICKSBURG,AMERICAN CIVIL WAR,U.S. Civil War of 1861-1865,106007.0,72497.0,12653.0,4656.0,0.0,0.0,101.0,59.0,0.0,0.0,3,9,FF,DD,1.0,7.8,13.2,R,D,0.0,0.0,0.0,0.0,0.0,0.0,1.462226023145785,0.1193600422613601,0.0642233471729864,2.7175687285223367,178504.0,0.0969670147447676,0,-6,11.571269841944472,11.191314254255364,9.44572864970683,8.446126742982377,12.092371891014006,1.313069887015125,0.9010658282380652,0.6931471805599453,13.089121,13.1140585,0,1
195,MURFREESBORO (STONE'S RIVER),AMERICAN CIVIL WAR,U.S. Civil War of 1861-1865,34732.0,41400.0,11739.0,12906.0,4500.0,3200.0,120.0,100.0,0.0,0.0,5,5,FF,DD,3.375,13.6,11.2,R,W,2.0,0.0,0.0,0.0,1.0,0.0,0.8389371980676329,0.3379880225728435,0.3117391304347826,0.909576940957694,76132.0,0.3237140755529869,0,0,10.45544552265826,10.63106031411106,9.370757093382087,9.465525078835189,11.240237089802584,0.6468817206436931,0.6091877949942689,1.4759065198095778,12.119571,14.818625,5,1
196,CHANCELLORSVILLE,AMERICAN CIVIL WAR,U.S. Civil War of 1861-1865,113000.0,60892.0,17278.0,12821.0,0.0,0.0,404.0,170.0,0.0,0.0,3,10,EE,DO,4.28125,6.8,15.6,R,D,0.0,0.0,0.0,0.0,1.0,0.0,1.8557445969913944,0.1529026548672566,0.2105531104250148,1.3476327899539815,173892.0,0.1730901939134635,0,-7,11.635151947212842,11.016873504562854,9.75724717031312,9.458917724547202,12.066195446513223,0.8534074970410218,1.0493326136547798,1.664162812123347,12.078719,14.489242,5,1
197,CHAMPION'S HILL,AMERICAN CIVIL WAR,U.S. Civil War of 1861-1865,29373.0,20000.0,2441.0,3851.0,0.0,500.0,101.0,59.0,0.0,0.0,8,4,FF,DO,1.0,4.0,6.8,R,D,0.0,0.0,0.0,0.0,1.0,0.0,1.46865,0.0831035304531372,0.19255,0.633861334718255,49373.0,0.1274380734409495,0,4,10.287865208313807,9.90353755128617,7.80057265467065,8.256347772918016,10.807179248833767,0.4909461303632595,0.9036714425177776,0.6931471805599453,10.393538,13.461602,0,1
198,BRANDY STATION,AMERICAN CIVIL WAR,U.S. Civil War of 1861-1865,12000.0,10000.0,900.0,500.0,10500.0,0.0,101.0,59.0,0.0,0.0,6,5,FF,DO,1.0,4.4,3.6,R,D,2.0,0.0,0.0,0.0,1.0,0.0,1.2,0.075,0.05,1.8,22000.0,0.0636363636363636,0,1,9.39274525863144,9.210440366976515,6.803505257608338,6.2166061010848646,9.99884318585288,1.0296194171811583,0.7884573603642702,0.6931471805599453,7.9444633,12.074426,3,1
199,GETTYSBURG,AMERICAN CIVIL WAR,U.S. Civil War of 1861-1865,75054.0,83289.0,28063.0,23049.0,8000.0,13000.0,250.0,300.0,0.0,0.0,4,6,FF,DD,3.125,5.1,4.1,R,D,0.0,0.0,0.0,0.0,1.0,0.0,0.9011273997766812,0.3739041223652303,0.2767352231387098,1.2175365525619333,158343.0,0.3227929242214686,0,-2,11.225976457094276,11.330083772929386,10.242242895171907,10.045421048424794,11.97252516050057,0.7963969187464346,0.6424470785025473,1.4170660197866445,12.152017,14.702614,5,1
200,CHICKAMAUGA,AMERICAN CIVIL WAR,U.S. Civil War of 1861-1865,66326.0,58222.0,18454.0,16170.0,8000.0,10000.0,101.0,246.0,0.0,0.0,6,4,FF,DD,2.14583333333333,6.4,7.2,R,D,2.0,0.0,0.0,0.0,1.0,0.0,1.1391913709594312,0.278231764315653,0.277730067672014,1.1412492269635126,124548.0,0.2779972380126537,0,2,11.102352333093329,10.972035744656358,9.8230906154641,9.690974793577944,11.73245449175404,0.7613894096350008,0.7604278935875066,1.1460788259070325,11.958842,15.022016,5,1
201,CHATTANOOGA,AMERICAN CIVIL WAR,U.S. Civil War of 1861-1865,61000.0,40000.0,5824.0,6667.0,0.0,4856.0,101.0,59.0,0.0,0.0,8,4,FF,DD,1.875,4.8,7.2,G,W,0.0,0.0,0.0,0.0,1.0,0.0,1.525,0.0954754098360655,0.166675,0.8735563221838908,101000.0,0.1236732673267326,0,4,11.0186455364637,10.59665973278358,8.669914278433902,8.805075243870684,11.52288569676448,0.6278384013478493,0.9262410627273232,1.0560526742493137,10.488616,13.98009,0,1
202,THE WILDERNESS,AMERICAN CIVIL WAR,U.S. Civil War of 1861-1865,101895.0,61025.0,17666.0,7750.0,13003.0,7261.0,318.0,224.0,0.0,0.0,4,5,FF,DO,1.90625,8.4,6.4,R,D,0.0,0.0,0.0,0.0,1.0,0.0,1.6697255223269152,0.173374552235144,0.1269971323228185,2.279483870967742,162920.0,0.1560029462312791,0,-1,11.531707964269597,11.019055281853651,9.77945377161268,8.955577146281511,12.001020699725345,1.1876860536019591,0.981975666501188,1.0668635903535293,11.707803,14.439723,0,1
203,SPOTSYLVANIA,AMERICAN CIVIL WAR,U.S. Civil War of 1861-1865,90000.0,50000.0,18399.0,10000.0,12000.0,7000.0,274.0,200.0,0.0,0.0,5,6,FF,DO,2.0,5.2,7.6,R,D,0.0,0.0,0.0,0.0,1.0,0.0,1.8,0.2044333333333333,0.2,1.8399,140000.0,0.20285,0,-1,11.407576060361786,10.819798284210286,9.820105943597078,9.210440366976515,11.849404844423074,1.0437688402855778,1.0296194171811583,1.0986122886681098,11.7761,14.557235,0,1
204,NEW MARKET,AMERICAN CIVIL WAR,U.S. Civil War of 1861-1865,5000.0,5150.0,577.0,831.0,900.0,1000.0,14.0,22.0,0.0,0.0,5,3,FF,DD,1.0,2.8,2.8,R,W,0.0,0.0,0.0,0.0,1.0,0.0,0.970873786407767,0.1154,0.1613592233009708,0.694344163658243,10150.0,0.1387192118226601,0,2,8.517393171418904,8.546946149565585,6.359573868672378,6.723832440821209,9.225327501784433,0.5272957418625395,0.6784769908121515,0.6931471805599453,9.394653,10.249239,3,1
205,COLD HARBOR,AMERICAN CIVIL WAR,U.S. Civil War of 1861-1865,107907.0,59000.0,11000.0,1500.0,12976.0,0.0,101.0,59.0,0.0,0.0,5,7,FF,DD,1.0,9.6,11.2,R,D,0.0,0.0,0.0,0.0,1.0,0.0,1.8289322033898303,0.1019396332026652,0.0254237288135593,7.333333333333333,166907.0,0.0748920057277406,0,-2,11.589034291222536,10.985309671896765,9.305741456739437,7.313886831633462,12.02519804139513,2.120263536200091,1.039899327164764,0.6931471805599453,11.377496,13.676121,0,1
206,KENESAW MOUNTAIN,AMERICAN CIVIL WAR,U.S. Civil War of 1861-1865,16225.0,17733.0,2051.0,442.0,0.0,0.0,200.0,59.0,0.0,0.0,4,7,FF,DD,1.0,15.6,15.6,R,D,0.0,0.0,0.0,0.0,1.0,0.0,0.9149608075339762,0.1264098613251155,0.0249252805503862,4.64027149321267,33958.0,0.0734142175628717,0,-3,9.69437017295501,9.783238979939952,7.62657020629066,6.093569770045136,10.43290919358419,1.7299322014458598,0.649697156383478,0.6931471805599453,10.995024,12.899877,6,1
207,PEACHTREE CREEK,AMERICAN CIVIL WAR,U.S. Civil War of 1861-1865,18832.0,20139.0,2746.0,1600.0,0.0,0.0,101.0,59.0,0.0,0.0,3,7,FF,DD,1.0,1.6,1.6,R,D,2.0,0.0,0.0,0.0,1.0,0.0,0.9351010477183574,0.1458156329651656,0.0794478375291722,1.71625,38971.0,0.1115188216879218,0,-4,9.843365929194746,9.910463166272551,7.918264686095274,7.378383712996715,10.570598718545233,0.9992522525885024,0.6601595461613528,0.6931471805599453,10.811211,12.911582,0,1
208,ATLANTA,AMERICAN CIVIL WAR,U.S. Civil War of 1861-1865,36934.0,30477.0,8000.0,3722.0,7150.0,0.0,101.0,59.0,0.0,0.0,3,6,FF,DD,1.0,4.8,6.4,R,D,2.0,0.0,0.0,0.0,1.0,0.0,1.2118646848443089,0.2166025884009313,0.1221248810578469,2.14938205265986,67411.0,0.1738885345121716,0,-3,10.516914889962838,10.324760390849804,8.987321812850125,8.222285073872717,11.11857832259591,1.1472062598341783,0.7938359085720723,0.6931471805599453,10.967376,13.138658,0,1
209,PETERSBURG,AMERICAN CIVIL WAR,U.S. Civil War of 1861-1865,63797.0,41499.0,8150.0,4752.0,0.0,1624.0,101.0,59.0,0.0,0.0,4,7,FF,DD,3.875,4.0,4.0,R,D,0.0,0.0,0.0,1.0,1.0,0.0,1.5373141521482443,0.127748953712557,0.1145087833441769,1.71506734006734,105296.0,0.1225307703996353,0,-3,11.063477120879142,10.63344870621879,9.005895898094458,8.46653127661401,11.564540207687728,0.998816756049706,0.9311061011529754,1.5841201044498106,11.82966,14.597255,0,-1
210,GLOBE TAVERN,AMERICAN CIVIL WAR,U.S. Civil War of 1861-1865,20289.0,14787.0,4455.0,1619.0,0.0,0.0,101.0,30.0,0.0,0.0,5,4,FF,DD,2.0,2.4,2.4,R,W,0.0,0.0,0.0,0.0,1.0,0.0,1.3720835869344694,0.2195771107496673,0.1094880638398593,2.7516985793699815,35076.0,0.1731668377237997,0,1,9.91788343281986,9.601571320056523,8.40200678160712,7.390181428226429,10.465300924015038,1.322208691928059,0.8637687195257587,1.0986122886681098,11.261976,13.339762,0,1
211,OPEQUON CREEK (THIRD WINCHESTER),AMERICAN CIVIL WAR,U.S. Civil War of 1861-1865,37711.0,17103.0,5018.0,3921.0,10000.0,5135.0,100.0,59.0,0.0,0.0,6,4,FF,DD,1.0,3.6,4.8,R,D,1.0,1.0,0.0,0.0,1.0,0.0,2.204934806759048,0.1330646230542812,0.2292580249079109,1.2797755674572813,54814.0,0.1630787754953114,0,2,10.537733625175912,9.747067633264829,8.520985989654934,8.274357006756292,10.91171915810864,0.824077002795521,1.1646917490609292,0.6931471805599453,10.768158,13.17296,0,1
212,CEDAR CREEK,AMERICAN CIVIL WAR,U.S. Civil War of 1861-1865,18410.0,30829.0,2910.0,5665.0,3864.0,7929.0,40.0,59.0,0.0,0.0,3,7,FF,DO,1.4375,4.8,6.4,R,D,3.0,0.0,0.0,0.0,1.0,0.0,0.5971650069739531,0.158066268332428,0.1837555548347335,0.5136804942630185,49239.0,0.1741505717012937,1,-4,9.820703591057208,10.336243520880195,7.976251943745623,8.642238680390461,10.80446158029839,0.414544098572034,0.4682301869849262,0.8909729238898652,11.757792,10.053557,0,1
213,FRANKLIN,AMERICAN CIVIL WAR,U.S. Civil War of 1861-1865,26897.0,27939.0,6252.0,2326.0,5000.0,6400.0,101.0,60.0,0.0,0.0,3,7,FF,DD,1.0,4.0,3.6,R,D,0.0,0.0,0.0,0.0,1.0,0.0,0.9627044632950356,0.232442279808157,0.083252800744479,2.687876182287188,54836.0,0.1564300824276023,0,-4,10.199807213383494,10.237814632810952,8.740816627567298,7.752335163302292,10.912120427584714,1.305050731998216,0.6743233503660234,0.6931471805599453,11.221548,13.267769,1,1
214,NASHVILLE,AMERICAN CIVIL WAR,U.S. Civil War of 1861-1865,49773.0,23207.0,3061.0,5350.0,11643.0,1080.0,170.0,156.0,0.0,0.0,8,2,FF,DD,2.29166666666667,5.6,8.0,R,D,0.0,1.0,0.0,0.0,1.0,1.0,2.1447408109622095,0.0614992063970425,0.2305338906364459,0.5721495327102804,72980.0,0.1152507536311318,0,6,10.815248038323752,10.05225232580124,8.026823576217629,8.585038738311304,11.197954412280776,0.452443812072385,1.14573147370768,1.1913940221190769,9.220961,14.892292,2,1
215,BENTONVILLE,AMERICAN CIVIL WAR,U.S. Civil War of 1861-1865,27000.0,60000.0,2606.0,1646.0,5000.0,4500.0,101.0,59.0,0.0,0.0,4,7,FF,DO,3.0,2.8,3.6,R,D,2.0,0.0,0.0,0.0,1.0,0.0,0.45,0.0965185185185185,0.0274333333333333,1.583232077764277,87000.0,0.0488735632183908,1,-3,10.203629181337648,11.002116507732016,7.865955413933502,7.40671073017764,11.373674891823535,0.9490413582248234,0.371563556432483,1.3862943611198906,12.159668,9.645022,0,1
216,DINWIDDIE COURTHOUSE & WHITE OAK ROAD,AMERICAN CIVIL WAR,U.S. Civil War of 1861-1865,45247.0,20030.0,2781.0,1800.0,11815.0,5700.0,101.0,59.0,0.0,0.0,5,5,FF,DO,2.0,2.4,2.4,R,W,0.0,1.0,0.0,0.0,1.0,0.0,2.258961557663505,0.0614626384069662,0.0898652021967049,1.545,65277.0,0.0701778574383013,0,0,10.719913749256245,9.90503635252598,7.930925372483388,7.496097345175956,11.086410351913756,0.934130650002486,1.1814086040397678,1.0986122886681098,9.166543,13.004881,0,1
217,FIVE FORKS,AMERICAN CIVIL WAR,U.S. Civil War of 1861-1865,30000.0,10000.0,634.0,6000.0,11500.0,0.0,101.0,10.0,0.0,0.0,8,3,FF,DD,1.0,2.4,2.4,R,D,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0211333333333333,0.6,0.1056666666666666,40000.0,0.16585,0,5,10.308985993422082,9.210440366976515,6.453624998892692,8.699681400989514,10.59665973278358,0.1004484712968056,1.3862943611198906,0.6931471805599453,7.034017,14.696359,2,1
218,SELMA,AMERICAN CIVIL WAR,U.S. Civil War of 1861-1865,13500.0,7000.0,400.0,4000.0,0.0,0.0,8.0,59.0,0.0,0.0,8,2,FF,DD,2.0,1.6,8.0,R,D,0.0,1.0,1.0,0.0,1.0,0.0,1.9285714285714288,0.0296296296296296,0.5714285714285714,0.1,20500.0,0.2146341463414634,0,6,9.510519035757246,8.853808274977197,5.993961427306569,8.294299608857235,9.928228944424577,0.0953101798043248,1.074514737089049,1.0986122886681098,9.042561,14.571705,2,1
219,SAYLOR'S CREEK,AMERICAN CIVIL WAR,U.S. Civil War of 1861-1865,30000.0,21000.0,1180.0,7000.0,0.0,0.0,101.0,0.0,0.0,0.0,8,2,FF,DO,1.0,7.2,7.2,R,W,0.0,1.0,1.0,0.0,1.0,1.0,1.4285714285714286,0.0393333333333333,0.3333333333333333,0.1685714285714285,51000.0,0.1603921568627451,0,6,10.308985993422082,9.952325334619427,7.074116816197362,8.853808274977197,10.839600519357369,0.1557820015593423,0.8873031950009028,0.6931471805599453,8.857114,14.736545,2,1
220,WEISSENBURG,FRANCO-PRUSSIAN WAR,Franco-Prussian War of 1870-1871,51000.0,6000.0,1600.0,2100.0,3100.0,900.0,144.0,18.0,0.0,0.0,7,4,FF,DD,1.0,5.0,2.5,G,W,2.0,0.0,0.0,0.0,1.0,1.0,8.5,0.0313725490196078,0.35,0.7619047619047619,57000.0,0.0649122807017543,0,3,10.839600519357369,8.699681400989514,7.378383712996715,7.650168700845001,10.950824090522444,0.5663954749208014,2.2512917986064953,0.6931471805599453,7.520352,13.039296,2,1
221,FROESCHWILLER,FRANCO-PRUSSIAN WAR,Franco-Prussian War of 1870-1871,82000.0,41000.0,10700.0,20300.0,5600.0,6000.0,300.0,131.0,0.0,0.0,7,5,FF,DD,1.0,10.0,8.0,G,W,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.1304878048780487,0.4951219512195122,0.5270935960591133,123000.0,0.2520325203252032,0,2,11.31448672129398,10.62135173563291,9.278092474027002,9.918425424900336,11.719947764402807,0.4233663184374046,1.0986122886681098,0.6931471805599453,10.230072,14.957533,0,1
222,SPICHERN,FRANCO-PRUSSIAN WAR,Franco-Prussian War of 1870-1871,42000.0,28000.0,4900.0,3100.0,4500.0,3500.0,108.0,90.0,0.0,0.0,7,6,FF,DD,1.0,6.0,2.5,G,W,0.0,0.0,0.0,0.0,1.0,0.0,1.5,0.1166666666666666,0.1107142857142857,1.5806451612903225,70000.0,0.1142857142857142,0,1,10.645448706505872,10.239995502805316,8.497194544909547,8.03947991910045,11.156264806643742,0.9480394301887354,0.9162907318741552,0.6931471805599453,10.818676,13.473957,0,1
223,MARS LA TOUR,FRANCO-PRUSSIAN WAR,Franco-Prussian War of 1870-1871,63000.0,113000.0,16000.0,14000.0,11000.0,14000.0,486.0,228.0,0.0,0.0,8,4,FF,DO,1.0,12.0,10.0,R,D,0.0,0.0,0.0,0.0,1.0,0.0,0.5575221238938053,0.2539682539682539,0.1238938053097345,1.1428571428571428,176000.0,0.1704545454545454,1,4,11.050905878263569,11.635151947212842,9.680406499268877,9.546884034617923,12.07824495582233,0.7621400520468967,0.4430961763258112,0.6931471805599453,12.758938,10.100106,0,1
224,GRAVELOTTE-ST. PRIVAT,FRANCO-PRUSSIAN WAR,Franco-Prussian War of 1870-1871,187000.0,113000.0,20200.0,12800.0,21000.0,13000.0,732.0,520.0,0.0,0.0,8,3,FF,DO,1.0,16.0,16.0,R,D,0.0,0.0,1.0,0.0,1.0,0.0,1.654867256637168,0.1080213903743315,0.1132743362831858,1.578125,300000.0,0.11,0,5,12.138869243416009,11.635151947212842,9.91348738711446,9.45727857185611,12.611541086966117,0.9470623905409088,0.9763946559438604,0.6931471805599453,10.112778,15.050833,0,1
225,SEDAN,FRANCO-PRUSSIAN WAR,Franco-Prussian War of 1870-1871,200000.0,120000.0,9000.0,38000.0,24000.0,12000.0,701.0,564.0,0.0,0.0,9,3,FF,DO,1.0,13.0,13.0,R,D,0.0,0.0,1.0,0.0,1.0,0.0,1.6666666666666667,0.045,0.3166666666666666,0.2368421052631578,320000.0,0.146875,0,6,12.206077645517674,11.695255355062796,9.105090961257083,10.545367754151744,12.676079399771028,0.2125614419836728,0.9808292530117264,0.6931471805599453,10.1645155,15.061728,0,1
226,COULMIERS,FRANCO-PRUSSIAN WAR,Franco-Prussian War of 1870-1871,60000.0,20000.0,1800.0,1800.0,0.0,5000.0,150.0,100.0,0.0,0.0,6,4,FF,DD,1.0,10.0,10.0,R,W,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.03,0.09,1.0,80000.0,0.045,0,2,11.002116507732016,9.90353755128617,7.496097345175956,7.496097345175956,11.289794413577894,0.6931471805599453,1.3862943611198906,0.6931471805599453,10.248352,13.361861,0,1
227,ORLEANS,FRANCO-PRUSSIAN WAR,Franco-Prussian War of 1870-1871,86000.0,116000.0,6300.0,28000.0,14800.0,16000.0,459.0,432.0,0.0,0.0,7,3,FF,DD,2.0,60.0,60.0,R,W,0.0,0.0,0.0,0.0,1.0,0.0,0.7413793103448276,0.0732558139534883,0.2413793103448276,0.225,202000.0,0.1698019801980198,1,4,11.362114203075018,11.661354090741,8.748463629942055,10.239995502805316,12.216027926866138,0.2029408439966903,0.5546775062948401,1.0986122886681098,12.758439,10.284842,0,1
228,LE MANS,FRANCO-PRUSSIAN WAR,Franco-Prussian War of 1870-1871,72000.0,88000.0,4000.0,26000.0,0.0,0.0,324.0,59.0,0.0,0.0,7,3,FF,DD,1.95833333333333,25.0,25.0,R,W,0.0,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,0.0555555555555555,0.2954545454545454,0.1538461538461538,160000.0,0.1875,0,4,11.184435286790633,11.38510345703214,8.294299608857235,10.165890277802454,11.982935344196433,0.1431008436406733,0.5978370007556205,1.0846260466933686,12.820611,12.72408,0,1
229,BELFORT,FRANCO-PRUSSIAN WAR,Franco-Prussian War of 1870-1871,110000.0,40000.0,8000.0,2000.0,9000.0,4500.0,146.0,364.0,0.0,0.0,3,8,FF,dd,2.0,7.5,15.0,R,W,0.0,0.0,0.0,0.0,1.0,0.0,2.75,0.0727272727272727,0.05,4.0,150000.0,0.0666666666666666,0,-5,11.60824473564232,10.59665973278358,8.987321812850125,7.601402334583733,11.918397239722838,1.6094379124341005,1.3217558399823195,1.0986122886681098,11.37377,13.96228,0,1
230,ISANDHLWANA,ZULU WAR,Second British-Zulu War of 1879,20000.0,1800.0,3000.0,1445.0,0.0,450.0,0.0,2.0,0.0,0.0,9,3,DE,DD,1.0,4.0,1.5,R,D,2.0,0.0,0.0,0.0,0.0,1.0,11.11111111111111,0.15,0.8027777777777778,2.0761245674740483,21800.0,0.2038990825688073,0,6,9.90353755128617,7.496097345175956,8.006700845440367,7.27655640271871,9.989711119284744,1.1236705474014723,2.4941233048929243,0.6931471805599453,7.141901,13.607858,2,-1
231,ULUNDI,ZULU WAR,Second British-Zulu War of 1879,20000.0,5317.0,1500.0,100.0,0.0,899.0,0.0,12.0,0.0,0.0,3,8,FF,DO,1.0,2.0,1.5,R,D,0.0,0.0,0.0,0.0,0.0,0.0,3.761519653940192,0.075,0.0188075982697009,15.0,25317.0,0.0631986412292135,0,-5,9.90353755128617,8.578852571802965,7.313886831633462,4.61512051684126,10.139270884196774,2.772588722239781,1.560566872321738,0.6931471805599453,6.9433103,10.7752495,6,1
232,MAJUBA HILL,TRANSVAAL REVOLT,First Boer War of 1880-1881,1200.0,350.0,6.0,284.0,0.0,0.0,101.0,0.0,0.0,0.0,9,3,FF,DO,1.0,1.0,1.4,G,D,0.0,0.0,0.0,0.0,1.0,0.0,3.4285714285714284,0.005,0.8114285714285714,0.0211267605633802,1550.0,0.1870967741935484,0,6,7.0909098220799835,5.860786223465865,1.9459101490553132,5.652489180268651,7.346655163176539,0.0209066848193136,1.4880770554298328,0.6931471805599453,9.985728,10.472094,4,1
